_unit_id,airline_sentiment,text
681462843,negative,@USAirways stuck in cae need reFlight Booking Problems for next flight possibly dm for more info
681462844,negative,@USAirways Has the most useless &amp
681462845,positive,@USAirways You all work hard at making sure things flow smoothly. Keeping positive.
681462846,positive,@USAirways we are boarding now but have yet to depart.  Thanks for the response.
681462847,positive,@USAirways I totally understand the weather. Just frustrated. Thanks!
681462848,negative,"@USAirways tell them to get on that, please."
681462849,negative,@USAirways @SDFAirport  I really needed to be back home yesterday and at work at 9am today. Been on plane and sitting for an hour #peeved
681462850,negative,@USAirways gate agents are now working with everyone to resolve connecting flight issues which is my concern
681462851,negative,@USAirways 5534. That's the flight I was placed on after original flight to Charlotte was Cancelled Flightled.  Now 5534 is on 1hr delay
681462852,positive,@USAirways Thx to gate agt John Pascucci for finding us a flight from CLT to PVD after our original one was Cancelled Flightled http://t.co/YiwLhQhZgp
681462853,negative,"@USAirways, 1st a reaccommodation, now a delayed flight for this one.  &amp; the Gate Agent still hasn't mumbled a word. Folks getting anxious."
681462854,positive,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE
681462855,negative,@USAirways  please don't go to the check in process @AmericanAir uses at #MCO. It's an absolute disaster.
681462856,negative,@USAirways how about a phone # to talk to a real person?
681462857,negative,@USAirways over 4 weeks since you took our money and left us stranded 9 hours from home. Had to rent a car and you still have not helped us
681462858,negative,@USAirways I gave up http://t.co/2eDgc6TbLs
681462859,negative,@USAirways I've been on hold for one hour and four minutes for your reservations line. How can you possibly do business this way?
681462860,negative,"@USAirways lack of communication with other offices, the customer, &amp; yall never update ur systems. U guys are 2 established 4 this mess"
681462861,negative,@USAirways u guys get too much $$$ and too many customers  to be fucking up as badly as u do
681462862,positive,"@USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India.
#Mumbai #Surat #NaviMumbai"
681462863,negative,"@USAirways after last night in Charlotte NC I'm seriously debating never flying you again. 50 minute on the Tarmac, connection leaves."
681462864,neutral,"@USAirways hi!  Could you protect me on US 445 just in case? Still on ground with no checked luggage, but still a chance I can make original"
681462865,negative,@USAirways great but that still does not help me..
681462866,negative,@USAirways @Forsyth_Factor hope for no weather delays no help to reroute and your on your own for lodging non stop is the way to go
681462867,negative,@USAirways why didn't you reroute BOS to JAX via DCA through CLT instead forcing an overnight @DCA #passengersLose
681462868,negative,"@USAirways I appreciate the hard work. Still, I gave up after &gt;hour. @dsearls"
681462869,negative,"@USAirways my luggage was delayed. I'm looking for compensation, since, you know, you charged me for it then forgot it..."
681462870,negative,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness
681462871,negative,@USAirways Worst experience ever. Unable 2 help over phone and told at last min cabin crew unavailable for flight. Never again #USAirways
681462872,negative,Thanks. ���@USAirways: @fispahani Weather disruptions have caused some of our crew to run Late Flight. We're sorry for the delay to your flight.�۝
681462873,negative,@USAirways 325 minute delay - this is absurd. Feel free to provide credits... http://t.co/e09keJ9bv1
681462874,negative,@USAirways Fuck you
681462875,negative,@USAirways not even on your dime and free tickets.  #worsttraveldayever
681462876,negative,@USAirways disappointment? Making own arrangements for me &amp
681462877,neutral,@USAirways thank you
681462878,negative,@USAirways thanks. We did see an agent. Unhelpful. Some got vouchers others did not for unexplained reasons.
681462879,negative,@USAirways 25 mins after the scheduled departure and still sitting in terminal. Communication would be lovely... http://t.co/pkAxUNYfn2
681462880,negative,"@USAirways this day has been a disaster, rude employees, no help &amp; now no hotel. not flying with you again &amp; I fly ALOT! Dallas=raise=now!"
681462881,negative,@usairways traveling with 2 year old. would appreciate you holding up your end of good business and hosting us in our unanticipated layover.
681462882,negative,@usairways missed flight connection due to flight attendant delay. Yet no voucher on your part? #fail
681462883,negative,@USAirways of course never again tho . Thanks for tweetin ur concern but not Doin anythin to fix what happened. I'll choose wiser next time
681462884,negative,"@USAirways I absolutely knew you would try to blame weather to deny us vouchers in Phoenix. Totally false, was a crew issue."
681462885,negative,@USAirways half an inch of snow in Charlotte #overwhelming
681462886,neutral,@USAirways on the phone now. looks like global
681462887,negative,"@USAirways Already filed a report personally at the airport, however they have no idea where it is even with a tracking number."
681462888,negative,"@USAirways already called, no other options, flight is being reimbursed. Never again, you are unreliable for business travelers."
681462889,negative,@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again
681462890,negative,"@USAirways that link leads to a website that won't open on a cell phone.  Good job, shocking that your airline is folding."
681462891,negative,@USAirways My flight (US558) got Cancelled Flightled on 2/16 due to lack of flight crew.I was told that I'd be reimbursed for hotel. Who do I contact?
681462892,negative,"@USAirways No need for apologies just an unfortunate situation . There is no up date, I've landed but was suppose to land at 5"
681462893,negative,@USAirways ~45 minutes means no public transit home and an expensive cab. Promises doesn't make up for it
681462894,negative,@USAirways my sister was supposed to leave at 10 am to go back to AL. She's only getting to NC now. Are you kidding me #NeverflyUSairways _���
681462895,negative,@USAirways she just did but really how drunk does someone have to be before you stop serving them
681462896,positive,@USAirways YOU ARE THE BEST AIRWAYS!!! FOLLOW ME PLEASE
681462897,negative,"@USAirways 5 hr flight delay and a delay when we land . Is that even real life ? Get me off this plane , I wanna go home _���_���_��� (3 heel clicks)"
681462898,negative,"@USAirways flt 4439 is on the ground, but you don't have a gate for us at dca. Why is this happening?"
681462899,positive,@USAirways Shout out to the red-headed gate agent for flt 3389 from DCA to CHS at 7:10 tonight. Didn't get her name but she was great!
681462900,negative,@USAirways I'm sick of living in an airport!! #getittogether
681462901,negative,"@USAirways Now, the JFK Baggage Office has actually run out of paper hotel vouchers. #thislinehasntmovedforanhour"
681462902,positive,@USAirways Dude named Shaquille at the desk in Charlotte was incredibly professional and helpful vs. some crazy angry people tonight
